poly,proportion
2a3,0.17857142857142858
2a5,0.10714285714285714
2a7,0.08928571428571429
3a4,0.08928571428571429
3a5,0.08928571428571429
4a5,0.07142857142857142
3a7,0.05357142857142857
3a8,0.05357142857142857
4a7,0.03571428571428571
4a9,0.017857142857142856
5a6,0.017857142857142856
5a7,0.017857142857142856
5a8,0.017857142857142856
5a9,0.017857142857142856
5a11,0.017857142857142856
6a7,0.017857142857142856
6a11,0.017857142857142856
7a8,0.017857142857142856
7a9,0.017857142857142856
7a10,0.017857142857142856
7a11,0.017857142857142856
7a12,0.017857142857142856
