poly,proportion
3a4,0.05511811023622047
5a8,0.047244094488188976
2a5,0.047244094488188976
3a5,0.047244094488188976
4a5,0.047244094488188976
3a8,0.03937007874015748
6a7,0.03937007874015748
2a7,0.03937007874015748
3a7,0.03937007874015748
5a6,0.03937007874015748
4a9,0.031496062992125984
5a7,0.031496062992125984
5a9,0.031496062992125984
6a11,0.031496062992125984
7a8,0.031496062992125984
7a9,0.031496062992125984
7a10,0.031496062992125984
7a11,0.031496062992125984
7a12,0.031496062992125984
8a9,0.031496062992125984
8a11,0.031496062992125984
9a10,0.031496062992125984
9a11,0.031496062992125984
10a11,0.031496062992125984
11a12,0.031496062992125984
4a7,0.031496062992125984
2a3,0.031496062992125984
5a11,0.023622047244094488
