cluster,max_label,max_proportion
0,6a11,0.08219178
1,3a8,0.10655738
2,2a7,0.10344828
3,5a6,0.07826087
4,10a11,0.102564104
5,3a4,0.09859155
6,2a5,0.060606062
7,4a5,0.06363636
8,7a8,0.056074765
9,2a7,0.09615385
10,2a3,0.18181819
11,11a12,0.082474224
12,3a8,0.055555556
13,5a11,0.083333336
14,2a5,0.1
15,3a5,0.069767445
16,5a6,0.083333336
17,11a12,0.069767445
18,8a9,0.08510638
19,3a4,0.08064516
20,4a5,0.0952381
21,8a9,0.07954545
22,2a7,0.12244898
23,10a11,0.078431375
24,5a9,0.105882354
25,3a7,0.071428575
26,2a7,0.12195122
27,3a4,0.11111111
28,6a11,0.07476635
29,4a9,0.06382979
30,4a7,0.073529415
31,4a9,0.08
32,2a3,0.54545456
33,4a9,0.06451613
34,3a4,0.15
35,4a5,0.08955224
36,3a8,0.08108108
37,4a5,0.071428575
38,4a9,0.069767445
39,2a5,0.12195122
40,7a9,0.083333336
41,2a7,0.10810811
42,11a12,0.09876543
43,2a3,0.115384616
44,10a11,0.05882353
45,2a3,0.0862069
46,9a10,0.09876543
47,2a3,0.4074074
48,2a3,0.069767445
49,3a5,0.064935066
50,5a8,0.06779661
51,7a8,0.07865169
52,10a11,0.16666667
53,11a12,0.125
54,4a5,0.07692308
55,2a7,0.0882353
56,5a7,0.074074075
57,2a3,0.25
58,2a3,0.08571429
59,4a5,0.07317073
60,6a7,0.057142857
61,4a9,0.048780486
62,3a4,0.08163265
63,10a11,0.06666667
64,11a12,0.13846155
65,11a12,0.18181819
66,11a12,0.15384616
67,2a7,0.093023255
68,2a7,0.06896552
69,3a4,0.27272728
70,8a9,0.05882353
71,3a8,0.083333336
72,9a11,0.094339624
73,2a7,0.13636364
74,10a11,0.16666667
75,5a11,0.083333336
76,7a12,0.1
77,2a7,0.083333336
78,2a5,0.12
79,2a5,0.10714286
80,2a3,0.625
81,4a5,0.12
82,2a3,0.5
83,9a10,0.11111111
84,4a7,0.078431375
85,4a9,0.057142857
86,2a7,0.12820514
87,7a12,0.125
88,2a5,0.18181819
89,3a5,0.13333334
90,4a9,0.08695652
91,2a3,0.35135135
92,4a5,0.12857144
93,7a8,0.09803922
94,3a8,0.083333336
95,3a4,0.1875
96,6a7,0.13636364
97,9a10,0.10204082
