poly,proportion
5a8,0.05925925925925926
4a5,0.05925925925925926
5a11,0.05185185185185185
4a7,0.05185185185185185
5a6,0.05185185185185185
5a7,0.05185185185185185
4a9,0.044444444444444446
5a9,0.044444444444444446
3a5,0.044444444444444446
6a11,0.037037037037037035
7a10,0.037037037037037035
7a11,0.037037037037037035
7a12,0.037037037037037035
3a8,0.037037037037037035
6a7,0.037037037037037035
3a4,0.037037037037037035
10a11,0.02962962962962963
11a12,0.02962962962962963
7a8,0.02962962962962963
7a9,0.02962962962962963
2a5,0.02962962962962963
3a7,0.02962962962962963
8a11,0.022222222222222223
9a10,0.022222222222222223
9a11,0.022222222222222223
8a9,0.014814814814814815
2a7,0.014814814814814815
2a3,0.007407407407407408
