poly,proportion
5a7,0.08888888888888889
2a3,0.08888888888888889
4a7,0.06666666666666667
4a9,0.06666666666666667
5a8,0.06666666666666667
5a9,0.06666666666666667
6a7,0.06666666666666667
2a5,0.06666666666666667
3a8,0.044444444444444446
7a8,0.044444444444444446
7a9,0.044444444444444446
3a7,0.044444444444444446
5a6,0.044444444444444446
3a4,0.044444444444444446
5a11,0.022222222222222223
6a11,0.022222222222222223
7a10,0.022222222222222223
7a11,0.022222222222222223
8a9,0.022222222222222223
2a7,0.022222222222222223
3a5,0.022222222222222223
