poly,proportion
5a7,0.06363636363636363
3a7,0.06363636363636363
4a9,0.05454545454545454
8a9,0.05454545454545454
8a11,0.05454545454545454
4a7,0.05454545454545454
6a7,0.05454545454545454
9a11,0.045454545454545456
7a11,0.045454545454545456
7a12,0.045454545454545456
10a11,0.045454545454545456
7a9,0.03636363636363636
5a11,0.03636363636363636
6a11,0.03636363636363636
2a7,0.03636363636363636
3a8,0.03636363636363636
5a8,0.03636363636363636
7a8,0.03636363636363636
7a10,0.03636363636363636
3a4,0.03636363636363636
11a12,0.02727272727272727
9a10,0.01818181818181818
3a5,0.01818181818181818
4a5,0.01818181818181818
5a6,0.00909090909090909
