poly,proportion
4a7,0.05263157894736842
4a5,0.05263157894736842
4a9,0.04736842105263158
5a8,0.04736842105263158
5a9,0.04736842105263158
5a7,0.04736842105263158
5a11,0.042105263157894736
7a8,0.042105263157894736
3a7,0.042105263157894736
6a7,0.042105263157894736
5a6,0.042105263157894736
3a8,0.03684210526315789
7a9,0.03684210526315789
8a9,0.03684210526315789
8a11,0.03684210526315789
3a5,0.03684210526315789
7a10,0.031578947368421054
7a11,0.031578947368421054
7a12,0.031578947368421054
2a7,0.031578947368421054
3a4,0.031578947368421054
6a11,0.02631578947368421
9a11,0.02631578947368421
2a5,0.02631578947368421
9a10,0.021052631578947368
10a11,0.021052631578947368
11a12,0.021052631578947368
2a3,0.010526315789473684
