poly,proportion
3a5,0.07333333333333333
4a5,0.07333333333333333
2a5,0.06
3a4,0.06
5a6,0.05333333333333334
2a3,0.05333333333333334
3a8,0.04
5a8,0.04
3a7,0.04
4a7,0.04
7a8,0.03333333333333333
5a7,0.03333333333333333
6a11,0.02666666666666667
7a9,0.02666666666666667
7a10,0.02666666666666667
7a11,0.02666666666666667
7a12,0.02666666666666667
8a9,0.02666666666666667
8a11,0.02666666666666667
9a10,0.02666666666666667
9a11,0.02666666666666667
10a11,0.02666666666666667
11a12,0.02666666666666667
2a7,0.02666666666666667
6a7,0.02666666666666667
4a9,0.02
5a9,0.02
5a11,0.013333333333333334
