poly,proportion
3a4,0.058333333333333334
2a5,0.05
3a5,0.05
4a5,0.05
5a8,0.041666666666666664
7a8,0.041666666666666664
4a9,0.03333333333333333
5a9,0.03333333333333333
5a11,0.03333333333333333
6a11,0.03333333333333333
7a9,0.03333333333333333
7a10,0.03333333333333333
7a11,0.03333333333333333
7a12,0.03333333333333333
8a9,0.03333333333333333
8a11,0.03333333333333333
9a10,0.03333333333333333
9a11,0.03333333333333333
10a11,0.03333333333333333
11a12,0.03333333333333333
3a8,0.03333333333333333
5a7,0.03333333333333333
6a7,0.03333333333333333
5a6,0.03333333333333333
2a3,0.03333333333333333
2a7,0.025
3a7,0.025
4a7,0.025
