poly,proportion
3a4,0.08163265306122448
3a5,0.08163265306122448
2a5,0.06802721088435375
2a7,0.061224489795918366
4a5,0.061224489795918366
3a8,0.047619047619047616
5a6,0.047619047619047616
3a7,0.04081632653061224
2a3,0.04081632653061224
4a9,0.034013605442176874
4a7,0.034013605442176874
6a11,0.027210884353741496
7a8,0.027210884353741496
7a9,0.027210884353741496
7a10,0.027210884353741496
7a11,0.027210884353741496
7a12,0.027210884353741496
8a9,0.027210884353741496
8a11,0.027210884353741496
9a10,0.027210884353741496
9a11,0.027210884353741496
10a11,0.027210884353741496
11a12,0.027210884353741496
5a8,0.02040816326530612
5a7,0.02040816326530612
5a9,0.013605442176870748
5a11,0.013605442176870748
6a7,0.006802721088435374
