poly,proportion
9a10,0.06666666666666667
9a11,0.06666666666666667
10a11,0.06666666666666667
11a12,0.06666666666666667
7a12,0.06111111111111111
8a9,0.06111111111111111
8a11,0.06111111111111111
7a9,0.05555555555555555
7a10,0.05555555555555555
7a11,0.05555555555555555
5a11,0.044444444444444446
4a9,0.03888888888888889
5a8,0.03888888888888889
5a9,0.03888888888888889
6a11,0.03888888888888889
7a8,0.03888888888888889
3a8,0.03333333333333333
6a7,0.03333333333333333
5a6,0.022222222222222223
5a7,0.022222222222222223
3a7,0.016666666666666666
2a7,0.011111111111111112
4a5,0.005555555555555556
