poly,proportion
7a10,0.08823529411764706
4a9,0.058823529411764705
5a8,0.058823529411764705
5a9,0.058823529411764705
7a11,0.058823529411764705
7a12,0.058823529411764705
8a11,0.058823529411764705
9a11,0.058823529411764705
10a11,0.058823529411764705
7a9,0.058823529411764705
8a9,0.058823529411764705
5a11,0.029411764705882353
6a11,0.029411764705882353
9a10,0.029411764705882353
11a12,0.029411764705882353
3a7,0.029411764705882353
3a8,0.029411764705882353
4a7,0.029411764705882353
5a6,0.029411764705882353
5a7,0.029411764705882353
6a7,0.029411764705882353
7a8,0.029411764705882353
