poly,proportion
4a5,0.10416666666666667
3a4,0.08333333333333333
9a10,0.0625
9a11,0.0625
10a11,0.0625
7a8,0.0625
3a5,0.0625
11a12,0.041666666666666664
6a11,0.041666666666666664
7a9,0.041666666666666664
7a10,0.041666666666666664
7a11,0.041666666666666664
7a12,0.041666666666666664
8a9,0.041666666666666664
8a11,0.041666666666666664
5a6,0.041666666666666664
5a11,0.020833333333333332
4a7,0.020833333333333332
5a7,0.020833333333333332
5a8,0.020833333333333332
6a7,0.020833333333333332
2a3,0.020833333333333332
